data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200519,161715,164720,28664,1806543.0000000002,4509.0,26,20200519-161715-164720.jpg
20200519,164725,171730,20168,1809933.3333333335,790.5,16,20200519-164725-171730.jpg
20200519,171735,174740,51775,1809933.3333333335,20652.5,11,20200519-171735-174740.jpg
20200519,174745,181750,52881,1805132.3333333335,14370.5,29,20200519-174745-181750.jpg
20200519,181755,184800,49281,1808732.3333333335,22053.5,41,20200519-181755-184800.jpg
20200519,184805,191810,28241,1809933.3333333335,2605.5,13,20200519-184805-191810.jpg
20200519,191815,194820,37379,1805298.0,6194.0,14,20200519-191815-194820.jpg
20200519,200824,203829,32806,1805282.3333333333,115373.0,38,20200519-200824-203829.jpg
20200519,203834,210839,49380,1809933.3333333335,87062.5,15,20200519-203834-210839.jpg
20200519,210844,213849,45886,1808947.0,1759.0,3,20200519-210844-213849.jpg
20200519,213854,220859,369,1809933.3333333335,2955.5,2,20200519-213854-220859.jpg
20200519,220904,223909,693,1809933.3333333335,1788.5,2,20200519-220904-223909.jpg
20200519,223914,230919,1689,1809933.3333333335,3365.5,2,20200519-223914-230919.jpg
20200519,230924,233929,630,1809933.3333333335,2387.0,3,20200519-230924-233929.jpg
20200519,233934,000004,3209,1234933.3333333335,3839.0,9,20200519-233934-000004.jpg
20200520,000646,003651,3940,1809933.3333333335,4264.5,3,20200520-000646-003651.jpg
20200520,003656,010701,2082,1809933.3333333335,2396.0,2,20200520-003656-010701.jpg
20200520,010706,013711,6162,1809933.3333333335,2596.5,2,20200520-010706-013711.jpg
20200520,013716,020721,54201,1809933.3333333335,3147.5,3,20200520-013716-020721.jpg
20200520,020726,023731,272,1807932.3333333335,2095.5,1,20200520-020726-023731.jpg
20200520,023736,030741,198,1809933.3333333335,1938.0,2,20200520-023736-030741.jpg
20200520,030746,033751,350,1809982.3333333335,2537.0,2,20200520-030746-033751.jpg
20200520,040746,043751,50153,1809882.3333333335,127084.5,29,20200520-040746-043751.jpg
20200520,043756,050801,41640,1809933.3333333335,117538.0,32,20200520-043756-050801.jpg
20200520,050806,053811,43045,1808795.0,18982.0,6,20200520-050806-053811.jpg
20200520,053816,060821,41537,1795758.3333333335,34741.5,38,20200520-053816-060821.jpg
20200520,060826,063831,48420,1806993.0000000002,18108.5,12,20200520-060826-063831.jpg
20200520,063836,070841,44397,1809933.3333333335,1186.0,13,20200520-063836-070841.jpg
20200520,070846,073851,33023,1806582.3333333335,1795.0,7,20200520-070846-073851.jpg
20200520,080556,083601,25160,1809933.3333333335,569.5,3,20200520-080556-083601.jpg
20200520,083606,090611,30975,1808031.3333333333,444.0,7,20200520-083606-090611.jpg
20200520,090616,093621,3669,1801247.0,285.5,5,20200520-090616-093621.jpg
20200520,093626,100631,18187,1809933.3333333335,2374.0,7,20200520-093626-100631.jpg
20200520,100636,103641,27,1805132.3333333335,654.0,5,20200520-100636-103641.jpg
20200520,103646,110651,968,1809952.6666666667,299.0,5,20200520-103646-110651.jpg
20200520,110656,113701,5725,1809933.3333333335,1920.5,7,20200520-110656-113701.jpg
